ID,SystemCodeNumber,DateTime,Occupancy,Capacity,OccupancyRate,PreviousPrice,NewPrice,PriceChange,VehicleType,TrafficCondition,QueueLength
8237,Broad Street,26-10-2016 10:26:00,579,690,0.8391304347826087,20.0,20.0,0.0,cycle,low,3
8238,Broad Street,26-10-2016 10:59:00,596,690,0.863768115942029,20.0,20.0,0.0,car,average,5
8239,Broad Street,26-10-2016 11:26:00,613,690,0.8884057971014493,20.0,20.0,0.0,cycle,average,5
8240,Broad Street,26-10-2016 11:59:00,645,690,0.9347826086956522,20.0,20.0,0.0,car,average,6
8241,Broad Street,26-10-2016 12:26:00,652,690,0.9449275362318841,20.0,20.0,0.0,car,high,9
8242,Broad Street,26-10-2016 12:59:00,656,690,0.9507246376811594,20.0,20.0,0.0,car,average,6
8243,Broad Street,26-10-2016 13:26:00,660,690,0.9565217391304348,20.0,20.0,0.0,car,average,6
8244,Broad Street,26-10-2016 13:59:00,677,690,0.981159420289855,20.0,20.0,0.0,car,average,5
8245,Broad Street,26-10-2016 14:26:00,676,690,0.9797101449275363,20.0,20.0,0.0,bike,average,4
8246,Broad Street,26-10-2016 14:59:00,657,690,0.9521739130434783,20.0,20.0,0.0,car,average,4
8247,Broad Street,26-10-2016 15:26:00,647,690,0.9376811594202898,20.0,20.0,0.0,car,low,2
8248,Broad Street,26-10-2016 15:59:00,605,690,0.8768115942028986,20.0,20.0,0.0,car,low,4
8249,Broad Street,26-10-2016 16:32:00,549,690,0.7956521739130434,20.0,20.0,0.0,cycle,low,2
8790,Broad Street,26-11-2016 08:01:00,83,690,0.12028985507246377,20.0,20.0,0.0,truck,low,1
8791,Broad Street,26-11-2016 08:28:00,88,690,0.12753623188405797,20.0,20.0,0.0,car,average,2
8792,Broad Street,26-11-2016 09:01:00,113,690,0.16376811594202897,20.0,20.0,0.0,bike,low,2
8793,Broad Street,26-11-2016 09:35:00,114,690,0.16521739130434782,20.0,20.0,0.0,bike,average,2
8794,Broad Street,26-11-2016 10:01:00,128,690,0.1855072463768116,20.0,20.0,0.0,car,low,2
8795,Broad Street,26-11-2016 10:35:00,145,690,0.21014492753623187,20.0,20.0,0.0,cycle,high,4
8796,Broad Street,26-11-2016 11:01:00,159,690,0.23043478260869565,20.0,20.0,0.0,car,average,4
8797,Broad Street,26-11-2016 11:28:00,164,690,0.23768115942028986,20.0,20.0,0.0,car,average,5
8798,Broad Street,26-11-2016 12:01:00,183,690,0.26521739130434785,20.0,20.0,0.0,car,high,7
8799,Broad Street,26-11-2016 12:28:00,213,690,0.30869565217391304,20.0,20.0,0.0,car,high,7
8800,Broad Street,26-11-2016 13:01:00,224,690,0.32463768115942027,20.0,20.0,0.0,car,high,6
8801,Broad Street,26-11-2016 13:28:00,239,690,0.3463768115942029,20.0,20.0,0.0,car,high,6
8802,Broad Street,26-11-2016 14:01:00,254,690,0.3681159420289855,20.0,20.0,0.0,car,average,4
8803,Broad Street,26-11-2016 14:41:00,273,690,0.39565217391304347,20.0,20.0,0.0,bike,average,4
8804,Broad Street,26-11-2016 15:01:00,279,690,0.4043478260869565,20.0,20.0,0.0,car,low,2
8805,Broad Street,26-11-2016 15:28:00,289,690,0.41884057971014493,20.0,20.0,0.0,car,low,2
8806,Broad Street,26-11-2016 16:01:00,296,690,0.4289855072463768,20.0,20.0,0.0,bike,low,2
8807,Broad Street,26-11-2016 16:28:00,292,690,0.42318840579710143,20.0,20.0,0.0,car,low,2
8250,Broad Street,27-10-2016 07:59:00,203,690,0.2942028985507246,20.0,20.0,0.0,car,low,1
8251,Broad Street,27-10-2016 08:32:00,316,690,0.4579710144927536,20.0,20.0,0.0,car,low,2
8252,Broad Street,27-10-2016 08:59:00,431,690,0.6246376811594203,20.0,20.0,0.0,car,low,1
8253,Broad Street,27-10-2016 09:32:00,476,690,0.6898550724637681,20.0,20.0,0.0,car,low,2
8254,Broad Street,27-10-2016 09:59:00,523,690,0.7579710144927536,20.0,20.0,0.0,car,low,3
8255,Broad Street,27-10-2016 10:25:00,560,690,0.8115942028985508,20.0,20.0,0.0,car,average,5
8256,Broad Street,27-10-2016 10:59:00,578,690,0.8376811594202899,20.0,20.0,0.0,bike,average,5
8257,Broad Street,27-10-2016 11:32:00,600,690,0.8695652173913043,20.0,20.0,0.0,cycle,high,8
8258,Broad Street,27-10-2016 11:59:00,635,690,0.9202898550724637,20.0,20.0,0.0,car,average,5
8259,Broad Street,27-10-2016 12:26:00,668,690,0.9681159420289855,20.0,20.0,0.0,car,high,9
8260,Broad Street,27-10-2016 12:59:00,664,690,0.9623188405797102,20.0,20.0,0.0,truck,high,8
8261,Broad Street,27-10-2016 13:32:00,680,690,0.9855072463768116,20.0,20.0,0.0,car,high,8
8262,Broad Street,27-10-2016 13:59:00,660,690,0.9565217391304348,20.0,20.0,0.0,bike,average,5
8263,Broad Street,27-10-2016 14:26:00,656,690,0.9507246376811594,20.0,20.0,0.0,truck,average,4
8264,Broad Street,27-10-2016 14:59:00,639,690,0.9260869565217391,20.0,20.0,0.0,car,average,4
8265,Broad Street,27-10-2016 15:26:00,625,690,0.9057971014492754,20.0,20.0,0.0,car,low,3
8266,Broad Street,27-10-2016 15:59:00,589,690,0.8536231884057971,20.0,20.0,0.0,cycle,low,3
8267,Broad Street,27-10-2016 16:26:00,541,690,0.7840579710144927,20.0,20.0,0.0,truck,low,2
8808,Broad Street,27-11-2016 08:02:00,64,690,0.0927536231884058,20.0,20.0,0.0,car,low,2
8809,Broad Street,27-11-2016 08:32:00,62,690,0.08985507246376812,20.0,20.0,0.0,car,low,2
8810,Broad Street,27-11-2016 09:02:00,65,690,0.09420289855072464,20.0,20.0,0.0,car,low,2
8811,Broad Street,27-11-2016 09:32:00,67,690,0.09710144927536232,20.0,20.0,0.0,bike,average,3
8812,Broad Street,27-11-2016 10:01:00,74,690,0.1072463768115942,20.0,20.0,0.0,bike,low,3
8813,Broad Street,27-11-2016 10:32:00,95,690,0.13768115942028986,20.0,20.0,0.0,car,average,4
8814,Broad Street,27-11-2016 11:01:00,105,690,0.15217391304347827,20.0,20.0,0.0,car,high,8
8815,Broad Street,27-11-2016 11:31:00,110,690,0.15942028985507245,20.0,20.0,0.0,car,high,8
8816,Broad Street,27-11-2016 12:01:00,122,690,0.17681159420289855,20.0,20.0,0.0,car,high,9
8817,Broad Street,27-11-2016 12:32:00,142,690,0.20579710144927535,20.0,20.0,0.0,car,high,9
8818,Broad Street,27-11-2016 13:08:00,147,690,0.21304347826086956,20.0,20.0,0.0,car,high,9
8819,Broad Street,27-11-2016 13:32:00,162,690,0.23478260869565218,20.0,20.0,0.0,car,high,9
8820,Broad Street,27-11-2016 14:02:00,172,690,0.2492753623188406,20.0,20.0,0.0,car,average,5
8821,Broad Street,27-11-2016 14:31:00,191,690,0.2768115942028985,20.0,20.0,0.0,car,high,7
8822,Broad Street,27-11-2016 15:01:00,215,690,0.3115942028985507,20.0,20.0,0.0,car,low,3
8823,Broad Street,27-11-2016 15:32:00,234,690,0.3391304347826087,20.0,20.0,0.0,car,low,3
8824,Broad Street,27-11-2016 16:01:00,242,690,0.3507246376811594,20.0,20.0,0.0,cycle,low,3
8825,Broad Street,27-11-2016 16:32:00,266,690,0.3855072463768116,20.0,20.0,0.0,car,low,2
8268,Broad Street,28-10-2016 08:16:00,222,690,0.3217391304347826,20.0,20.0,0.0,bike,low,2
8269,Broad Street,28-10-2016 08:16:00,222,690,0.3217391304347826,20.0,20.0,0.0,car,low,2
8270,Broad Street,28-10-2016 08:56:00,370,690,0.5362318840579711,20.0,20.0,0.0,car,low,1
8271,Broad Street,28-10-2016 09:29:00,419,690,0.6072463768115942,20.0,20.0,0.0,car,low,3
8272,Broad Street,28-10-2016 10:02:00,477,690,0.691304347826087,20.0,20.0,0.0,car,low,3
8273,Broad Street,28-10-2016 10:29:00,500,690,0.7246376811594203,20.0,20.0,0.0,car,average,4
8274,Broad Street,28-10-2016 10:56:00,527,690,0.763768115942029,20.0,20.0,0.0,car,average,4
8275,Broad Street,28-10-2016 11:29:00,540,690,0.782608695652174,20.0,20.0,0.0,cycle,average,5
8276,Broad Street,28-10-2016 12:02:00,562,690,0.8144927536231884,20.0,20.0,0.0,car,high,9
8277,Broad Street,28-10-2016 12:29:00,572,690,0.8289855072463768,20.0,20.0,0.0,cycle,high,9
8278,Broad Street,28-10-2016 13:02:00,578,690,0.8376811594202899,20.0,20.0,0.0,car,high,7
8279,Broad Street,28-10-2016 13:29:00,579,690,0.8391304347826087,20.0,20.0,0.0,car,high,8
8280,Broad Street,28-10-2016 14:02:00,585,690,0.8478260869565217,20.0,20.0,0.0,car,average,4
8281,Broad Street,28-10-2016 14:29:00,581,690,0.8420289855072464,20.0,20.0,0.0,bike,average,5
8282,Broad Street,28-10-2016 15:02:00,567,690,0.8217391304347826,20.0,20.0,0.0,car,low,3
8283,Broad Street,28-10-2016 15:29:00,552,690,0.8,20.0,20.0,0.0,bike,average,2
8284,Broad Street,28-10-2016 16:02:00,525,690,0.7608695652173914,20.0,20.0,0.0,car,low,2
8285,Broad Street,28-10-2016 16:29:00,480,690,0.6956521739130435,20.0,20.0,0.0,car,low,2
8826,Broad Street,28-11-2016 08:01:00,187,690,0.2710144927536232,20.0,20.0,0.0,car,low,1
8827,Broad Street,28-11-2016 08:32:00,295,690,0.427536231884058,20.0,20.0,0.0,car,average,2
8828,Broad Street,28-11-2016 09:02:00,410,690,0.5942028985507246,20.0,20.0,0.0,bike,average,3
8829,Broad Street,28-11-2016 09:28:00,484,690,0.7014492753623188,20.0,20.0,0.0,car,low,2
8830,Broad Street,28-11-2016 10:01:00,562,690,0.8144927536231884,20.0,20.0,0.0,car,low,3
8831,Broad Street,28-11-2016 10:32:00,594,690,0.8608695652173913,20.0,20.0,0.0,bike,high,6
8832,Broad Street,28-11-2016 11:01:00,595,690,0.8623188405797102,20.0,20.0,0.0,car,average,5
8833,Broad Street,28-11-2016 11:32:00,612,690,0.8869565217391304,20.0,20.0,0.0,bike,average,6
8834,Broad Street,28-11-2016 12:01:00,614,690,0.8898550724637682,20.0,20.0,0.0,bike,average,6
8835,Broad Street,28-11-2016 12:28:00,624,690,0.9043478260869565,20.0,20.0,0.0,car,high,9
8836,Broad Street,28-11-2016 13:02:00,631,690,0.9144927536231884,20.0,20.0,0.0,car,high,8
8837,Broad Street,28-11-2016 13:31:00,632,690,0.9159420289855073,20.0,20.0,0.0,car,average,5
8838,Broad Street,28-11-2016 14:02:00,633,690,0.9173913043478261,20.0,20.0,0.0,truck,average,5
8839,Broad Street,28-11-2016 14:32:00,627,690,0.908695652173913,20.0,20.0,0.0,car,average,4
8840,Broad Street,28-11-2016 15:02:00,614,690,0.8898550724637682,20.0,20.0,0.0,bike,low,2
8841,Broad Street,28-11-2016 15:41:00,588,690,0.8521739130434782,20.0,20.0,0.0,car,low,3
8842,Broad Street,28-11-2016 16:02:00,562,690,0.8144927536231884,20.0,20.0,0.0,car,low,2
8843,Broad Street,28-11-2016 16:28:00,501,690,0.7260869565217392,20.0,20.0,0.0,car,low,2
8286,Broad Street,29-10-2016 07:59:00,79,690,0.1144927536231884,20.0,20.0,0.0,car,low,1
8287,Broad Street,29-10-2016 08:26:00,84,690,0.12173913043478261,20.0,20.0,0.0,cycle,low,1
8288,Broad Street,29-10-2016 08:59:00,98,690,0.14202898550724638,20.0,20.0,0.0,truck,low,1
8289,Broad Street,29-10-2016 09:26:00,104,690,0.15072463768115943,20.0,20.0,0.0,car,average,2
8290,Broad Street,29-10-2016 09:59:00,119,690,0.17246376811594202,20.0,20.0,0.0,cycle,low,2
8291,Broad Street,29-10-2016 10:26:00,127,690,0.18405797101449275,20.0,20.0,0.0,car,low,3
8292,Broad Street,29-10-2016 10:59:00,146,690,0.21159420289855072,20.0,20.0,0.0,car,average,4
8293,Broad Street,29-10-2016 11:25:00,149,690,0.21594202898550724,20.0,20.0,0.0,car,average,5
8294,Broad Street,29-10-2016 12:06:00,162,690,0.23478260869565218,20.0,20.0,0.0,car,high,7
8295,Broad Street,29-10-2016 12:26:00,183,690,0.26521739130434785,20.0,20.0,0.0,car,high,7
8296,Broad Street,29-10-2016 12:59:00,197,690,0.2855072463768116,20.0,20.0,0.0,car,average,6
8297,Broad Street,29-10-2016 13:26:00,220,690,0.3188405797101449,20.0,20.0,0.0,bike,high,7
8298,Broad Street,29-10-2016 13:59:00,228,690,0.33043478260869563,20.0,20.0,0.0,car,average,5
8299,Broad Street,29-10-2016 14:26:00,218,690,0.3159420289855073,20.0,20.0,0.0,truck,average,4
8300,Broad Street,29-10-2016 14:59:00,231,690,0.3347826086956522,20.0,20.0,0.0,bike,average,4
8301,Broad Street,29-10-2016 15:26:00,236,690,0.34202898550724636,20.0,20.0,0.0,car,average,3
8302,Broad Street,29-10-2016 15:59:00,240,690,0.34782608695652173,20.0,20.0,0.0,bike,low,2
8303,Broad Street,29-10-2016 16:26:00,230,690,0.3333333333333333,20.0,20.0,0.0,car,average,2
8844,Broad Street,29-11-2016 07:55:00,199,690,0.28840579710144926,20.0,20.0,0.0,car,average,2
8845,Broad Street,29-11-2016 08:28:00,298,690,0.4318840579710145,20.0,20.0,0.0,cycle,low,2
8846,Broad Street,29-11-2016 09:02:00,432,690,0.6260869565217392,20.0,20.0,0.0,car,average,3
8847,Broad Street,29-11-2016 09:28:00,513,690,0.7434782608695653,20.0,20.0,0.0,car,low,3
8848,Broad Street,29-11-2016 10:01:00,587,690,0.8507246376811595,20.0,20.0,0.0,cycle,low,3
8849,Broad Street,29-11-2016 10:28:00,622,690,0.9014492753623189,20.0,20.0,0.0,bike,low,4
8850,Broad Street,29-11-2016 11:01:00,646,690,0.936231884057971,20.0,20.0,0.0,car,average,6
8851,Broad Street,29-11-2016 11:28:00,656,690,0.9507246376811594,20.0,20.0,0.0,car,average,5
8852,Broad Street,29-11-2016 11:55:00,667,690,0.9666666666666667,20.0,20.0,0.0,car,average,5
8853,Broad Street,29-11-2016 12:28:00,681,690,0.9869565217391304,20.0,20.0,0.0,car,high,8
8854,Broad Street,29-11-2016 13:02:00,672,690,0.9739130434782609,20.0,20.0,0.0,bike,high,8
8855,Broad Street,29-11-2016 13:28:00,663,690,0.9608695652173913,20.0,20.0,0.0,cycle,high,8
8856,Broad Street,29-11-2016 14:01:00,651,690,0.9434782608695652,20.0,20.0,0.0,car,average,4
8857,Broad Street,29-11-2016 14:28:00,599,690,0.8681159420289855,20.0,20.0,0.0,car,high,6
8858,Broad Street,29-11-2016 14:55:00,588,690,0.8521739130434782,20.0,20.0,0.0,car,average,4
8859,Broad Street,29-11-2016 15:28:00,543,690,0.7869565217391304,20.0,20.0,0.0,car,average,3
8860,Broad Street,29-11-2016 16:02:00,507,690,0.7347826086956522,20.0,20.0,0.0,car,low,2
8861,Broad Street,29-11-2016 16:28:00,454,690,0.6579710144927536,20.0,20.0,0.0,truck,average,3
8304,Broad Street,30-10-2016 07:59:00,66,690,0.09565217391304348,20.0,20.0,0.0,car,low,2
8305,Broad Street,30-10-2016 07:59:00,66,690,0.09565217391304348,20.0,20.0,0.0,car,low,2
8306,Broad Street,30-10-2016 07:59:00,66,690,0.09565217391304348,20.0,20.0,0.0,car,average,2
8307,Broad Street,30-10-2016 08:25:00,65,690,0.09420289855072464,20.0,20.0,0.0,car,low,3
8308,Broad Street,30-10-2016 08:59:00,71,690,0.10289855072463767,20.0,20.0,0.0,car,low,2
8309,Broad Street,30-10-2016 09:25:00,75,690,0.10869565217391304,20.0,20.0,0.0,car,average,3
8310,Broad Street,30-10-2016 09:59:00,87,690,0.12608695652173912,20.0,20.0,0.0,truck,low,2
8311,Broad Street,30-10-2016 10:25:00,97,690,0.14057971014492754,20.0,20.0,0.0,car,average,5
8312,Broad Street,30-10-2016 10:59:00,108,690,0.1565217391304348,20.0,20.0,0.0,car,average,4
8313,Broad Street,30-10-2016 11:25:00,116,690,0.1681159420289855,20.0,20.0,0.0,truck,average,5
8314,Broad Street,30-10-2016 11:59:00,126,690,0.1826086956521739,20.0,20.0,0.0,car,average,6
8315,Broad Street,30-10-2016 12:26:00,131,690,0.18985507246376812,20.0,20.0,0.0,bike,high,9
8316,Broad Street,30-10-2016 13:06:00,145,690,0.21014492753623187,20.0,20.0,0.0,bike,high,8
8317,Broad Street,30-10-2016 13:25:00,162,690,0.23478260869565218,20.0,20.0,0.0,bike,high,9
8318,Broad Street,30-10-2016 13:59:00,178,690,0.2579710144927536,20.0,20.0,0.0,bike,average,6
8319,Broad Street,30-10-2016 14:32:00,185,690,0.26811594202898553,20.0,20.0,0.0,truck,average,5
8320,Broad Street,30-10-2016 15:00:00,197,690,0.2855072463768116,20.0,20.0,0.0,cycle,high,5
8321,Broad Street,30-10-2016 15:32:00,207,690,0.3,20.0,20.0,0.0,bike,low,3
8862,Broad Street,30-11-2016 08:02:00,204,690,0.2956521739130435,20.0,20.0,0.0,bike,low,2
8863,Broad Street,30-11-2016 08:28:00,296,690,0.4289855072463768,20.0,20.0,0.0,car,low,1
8864,Broad Street,30-11-2016 09:01:00,419,690,0.6072463768115942,20.0,20.0,0.0,bike,low,3
8865,Broad Street,30-11-2016 09:28:00,486,690,0.7043478260869566,20.0,20.0,0.0,car,low,3
8866,Broad Street,30-11-2016 10:01:00,533,690,0.7724637681159421,20.0,20.0,0.0,cycle,low,3
8867,Broad Street,30-11-2016 10:28:00,561,690,0.8130434782608695,20.0,20.0,0.0,car,low,3
8868,Broad Street,30-11-2016 10:55:00,577,690,0.836231884057971,20.0,20.0,0.0,bike,average,4
8869,Broad Street,30-11-2016 11:28:00,588,690,0.8521739130434782,20.0,20.0,0.0,bike,average,5
8870,Broad Street,30-11-2016 12:01:00,619,690,0.8971014492753623,20.0,20.0,0.0,car,high,9
8871,Broad Street,30-11-2016 12:28:00,626,690,0.9072463768115943,20.0,20.0,0.0,car,high,9
8872,Broad Street,30-11-2016 13:01:00,639,690,0.9260869565217391,20.0,20.0,0.0,car,high,7
8873,Broad Street,30-11-2016 13:28:00,640,690,0.927536231884058,20.0,20.0,0.0,bike,high,8
8874,Broad Street,30-11-2016 14:01:00,643,690,0.9318840579710145,20.0,20.0,0.0,bike,average,4
8875,Broad Street,30-11-2016 14:28:00,637,690,0.9231884057971015,20.0,20.0,0.0,car,average,4
8876,Broad Street,30-11-2016 15:01:00,622,690,0.9014492753623189,20.0,20.0,0.0,car,average,3
8877,Broad Street,30-11-2016 15:28:00,600,690,0.8695652173913043,20.0,20.0,0.0,cycle,low,2
8878,Broad Street,30-11-2016 16:01:00,559,690,0.8101449275362319,20.0,20.0,0.0,bike,low,2
8879,Broad Street,30-11-2016 16:28:00,515,690,0.7463768115942029,20.0,20.0,0.0,car,low,2
8322,Broad Street,31-10-2016 08:00:00,190,690,0.2753623188405797,20.0,20.0,0.0,car,low,2
8323,Broad Street,31-10-2016 08:26:00,271,690,0.3927536231884058,20.0,20.0,0.0,car,low,2
8324,Broad Street,31-10-2016 09:00:00,413,690,0.5985507246376811,20.0,20.0,0.0,car,low,2
8325,Broad Street,31-10-2016 09:26:00,477,690,0.691304347826087,20.0,20.0,0.0,car,average,4
8326,Broad Street,31-10-2016 10:00:00,543,690,0.7869565217391304,20.0,20.0,0.0,car,low,3
8327,Broad Street,31-10-2016 10:26:00,567,690,0.8217391304347826,20.0,20.0,0.0,car,low,3
8328,Broad Street,31-10-2016 11:00:00,589,690,0.8536231884057971,20.0,20.0,0.0,car,average,5
8329,Broad Street,31-10-2016 11:26:00,596,690,0.863768115942029,20.0,20.0,0.0,car,average,5
8330,Broad Street,31-10-2016 12:00:00,623,690,0.9028985507246376,20.0,20.0,0.0,car,high,8
8331,Broad Street,31-10-2016 12:26:00,628,690,0.9101449275362319,20.0,20.0,0.0,car,high,9
8332,Broad Street,31-10-2016 13:00:00,633,690,0.9173913043478261,20.0,20.0,0.0,car,high,8
8333,Broad Street,31-10-2016 13:26:00,632,690,0.9159420289855073,20.0,20.0,0.0,bike,average,6
8334,Broad Street,31-10-2016 13:59:00,633,690,0.9173913043478261,20.0,20.0,0.0,bike,average,6
8335,Broad Street,31-10-2016 14:26:00,629,690,0.9115942028985508,20.0,20.0,0.0,bike,average,4
8336,Broad Street,31-10-2016 15:00:00,608,690,0.881159420289855,20.0,20.0,0.0,bike,average,3
8337,Broad Street,31-10-2016 15:27:00,595,690,0.8623188405797102,20.0,20.0,0.0,bike,low,2
8338,Broad Street,31-10-2016 16:00:00,558,690,0.808695652173913,20.0,20.0,0.0,car,low,2
8339,Broad Street,31-10-2016 16:26:00,531,690,0.7695652173913043,20.0,20.0,0.0,car,average,3
9652,Others-CCCPS105a,01-11-2016 08:06:00,615,2009,0.30612244897959184,10.0,11.53061224489796,1.5306122448979593,car,low,2
9653,Others-CCCPS105a,01-11-2016 08:26:00,667,2009,0.3320059731209557,11.53061224489796,13.190642110502738,1.6600298656047787,car,low,3
9654,Others-CCCPS105a,01-11-2016 09:00:00,771,2009,0.3837730214036834,13.190642110502738,15.109507217521156,1.9188651070184175,car,low,3
9655,Others-CCCPS105a,01-11-2016 09:26:00,869,2009,0.43255350920856145,15.109507217521156,17.272274763563964,2.162767546042808,car,low,3
9656,Others-CCCPS105a,01-11-2016 10:00:00,1020,2009,0.507715281234445,17.272274763563964,19.81085116973619,2.5385764061722256,bike,low,4
9657,Others-CCCPS105a,01-11-2016 10:26:00,1108,2009,0.5515181682429069,19.81085116973619,20.0,0.1891488302638109,truck,low,3
9658,Others-CCCPS105a,01-11-2016 11:00:00,1198,2009,0.5963165754106521,20.0,20.0,0.0,truck,average,6
9659,Others-CCCPS105a,01-11-2016 11:26:00,1233,2009,0.6137381781981085,20.0,20.0,0.0,car,average,6
9660,Others-CCCPS105a,01-11-2016 12:00:00,1280,2009,0.6371329019412643,20.0,20.0,0.0,car,high,9
9661,Others-CCCPS105a,01-11-2016 12:26:00,1288,2009,0.6411149825783972,20.0,20.0,0.0,car,high,10
9662,Others-CCCPS105a,01-11-2016 13:00:00,1314,2009,0.6540567446490791,20.0,20.0,0.0,car,high,9
9663,Others-CCCPS105a,01-11-2016 13:26:00,1301,2009,0.6475858636137382,20.0,20.0,0.0,car,high,9
9664,Others-CCCPS105a,01-11-2016 14:00:00,1293,2009,0.6436037829766053,20.0,20.0,0.0,bike,average,5
9665,Others-CCCPS105a,01-11-2016 14:26:00,1247,2009,0.6207068193130911,20.0,20.0,0.0,bike,average,5
9666,Others-CCCPS105a,01-11-2016 15:00:00,1204,2009,0.5993031358885017,20.0,20.0,0.0,car,average,4
9667,Others-CCCPS105a,01-11-2016 15:27:00,1162,2009,0.578397212543554,20.0,20.0,0.0,car,low,3
9668,Others-CCCPS105a,01-11-2016 16:00:00,1099,2009,0.5470383275261324,20.0,20.0,0.0,car,low,2
9669,Others-CCCPS105a,01-11-2016 16:33:00,999,2009,0.49726231956197114,20.0,20.0,0.0,car,low,2
10192,Others-CCCPS105a,01-12-2016 08:05:00,883,2009,0.439522150323544,20.0,20.0,0.0,car,low,3
10193,Others-CCCPS105a,01-12-2016 08:25:00,928,2009,0.4619213539074166,20.0,20.0,0.0,car,low,2
10194,Others-CCCPS105a,01-12-2016 08:58:00,1064,2009,0.5296167247386759,20.0,20.0,0.0,car,low,2
10195,Others-CCCPS105a,01-12-2016 09:25:00,1159,2009,0.5769039323046292,20.0,20.0,0.0,car,low,3
10196,Others-CCCPS105a,01-12-2016 09:58:00,1284,2009,0.6391239422598307,20.0,20.0,0.0,bike,low,3
10197,Others-CCCPS105a,01-12-2016 10:25:00,1419,2009,0.7063215530114485,20.0,20.0,0.0,cycle,low,4
10198,Others-CCCPS105a,01-12-2016 10:58:00,1372,2009,0.6829268292682927,20.0,20.0,0.0,car,average,5
10199,Others-CCCPS105a,01-12-2016 11:32:00,1442,2009,0.7177700348432056,20.0,20.0,0.0,bike,average,6
10200,Others-CCCPS105a,01-12-2016 11:58:00,1481,2009,0.7371826779492284,20.0,20.0,0.0,bike,average,6
10201,Others-CCCPS105a,01-12-2016 12:25:00,1522,2009,0.7575908412145346,20.0,20.0,0.0,car,high,10
10202,Others-CCCPS105a,01-12-2016 12:58:00,1564,2009,0.7784967645594824,20.0,20.0,0.0,car,high,10
10203,Others-CCCPS105a,01-12-2016 13:25:00,1601,2009,0.796913887506222,20.0,20.0,0.0,car,high,9
10204,Others-CCCPS105a,01-12-2016 13:58:00,1618,2009,0.8053758088601294,20.0,20.0,0.0,cycle,average,6
10205,Others-CCCPS105a,01-12-2016 14:25:00,1579,2009,0.7859631657541065,20.0,20.0,0.0,car,high,7
10206,Others-CCCPS105a,01-12-2016 14:58:00,1518,2009,0.7555998008959681,20.0,20.0,0.0,car,high,7
10207,Others-CCCPS105a,01-12-2016 15:25:00,1466,2009,0.7297162767546043,20.0,20.0,0.0,car,low,2
10208,Others-CCCPS105a,01-12-2016 15:58:00,1396,2009,0.6948730711796914,20.0,20.0,0.0,car,average,4
10209,Others-CCCPS105a,01-12-2016 16:25:00,1344,2009,0.6689895470383276,20.0,20.0,0.0,car,low,2
9670,Others-CCCPS105a,02-11-2016 07:56:00,650,2009,0.32354405176704826,20.0,20.0,0.0,car,low,2
9671,Others-CCCPS105a,02-11-2016 08:30:00,715,2009,0.3558984569437531,20.0,20.0,0.0,car,low,2
9672,Others-CCCPS105a,02-11-2016 08:56:00,781,2009,0.38875062220009954,20.0,20.0,0.0,car,low,2
9673,Others-CCCPS105a,02-11-2016 09:30:00,935,2009,0.46540567446490794,20.0,20.0,0.0,car,average,3
9674,Others-CCCPS105a,02-11-2016 09:56:00,1039,2009,0.5171727227476356,20.0,20.0,0.0,car,low,3
9675,Others-CCCPS105a,02-11-2016 10:29:00,1145,2009,0.5699352911896466,20.0,20.0,0.0,bike,low,4
9676,Others-CCCPS105a,02-11-2016 10:56:00,1201,2009,0.5978098556495769,20.0,20.0,0.0,car,average,4
9677,Others-CCCPS105a,02-11-2016 11:30:00,1273,2009,0.633648581383773,20.0,20.0,0.0,truck,average,7
9678,Others-CCCPS105a,02-11-2016 11:56:00,1287,2009,0.6406172224987556,20.0,20.0,0.0,car,average,6
9679,Others-CCCPS105a,02-11-2016 12:30:00,1303,2009,0.6485813837730214,20.0,20.0,0.0,truck,high,9
9680,Others-CCCPS105a,02-11-2016 13:03:00,1355,2009,0.6744649079143853,20.0,20.0,0.0,car,high,9
9681,Others-CCCPS105a,02-11-2016 13:30:00,1344,2009,0.6689895470383276,20.0,20.0,0.0,car,high,8
9682,Others-CCCPS105a,02-11-2016 14:03:00,1375,2009,0.6844201095072175,20.0,20.0,0.0,bike,average,5
9683,Others-CCCPS105a,02-11-2016 14:30:00,1360,2009,0.6769537083125934,20.0,20.0,0.0,truck,average,5
9684,Others-CCCPS105a,02-11-2016 14:56:00,1318,2009,0.6560477849676456,20.0,20.0,0.0,car,average,5
9685,Others-CCCPS105a,02-11-2016 15:29:00,1232,2009,0.6132404181184669,20.0,20.0,0.0,cycle,low,3
9686,Others-CCCPS105a,02-11-2016 16:03:00,1132,2009,0.5634644101543056,20.0,20.0,0.0,truck,low,2
9687,Others-CCCPS105a,02-11-2016 16:30:00,1058,2009,0.5266301642608263,20.0,20.0,0.0,truck,low,2
10210,Others-CCCPS105a,02-12-2016 07:55:00,812,2009,0.40418118466898956,20.0,20.0,0.0,car,low,2
10211,Others-CCCPS105a,02-12-2016 08:28:00,894,2009,0.4449975111996018,20.0,20.0,0.0,car,average,3
10212,Others-CCCPS105a,02-12-2016 09:01:00,975,2009,0.48531607765057244,20.0,20.0,0.0,car,low,3
10213,Others-CCCPS105a,02-12-2016 09:28:00,1052,2009,0.5236436037829766,20.0,20.0,0.0,bike,low,3
10214,Others-CCCPS105a,02-12-2016 10:02:00,1141,2009,0.5679442508710801,20.0,20.0,0.0,car,low,3
